ID	Edate	elapsed_days	source	target	general_event_code	general_event_type_name	event_code	event_type_name	pattern	news_entry_id	full_title	X1_WOEID	X1_Type	X1_Name	X1_Centroid_latitude	X1_Centroid_longitude	X2_WOEID	X2_Type	X2_Name	X2_Centroid_latitude	X2_Centroid_longitude	X3_WOEID	X3_Type	X3_Name	X3_Centroid_latitude	X3_Centroid_longitude
998	20111127	40872	YEMGOV	TARDEF	08	Political	100	Demand	DECREES	20111127  english_115444	Yemen's Saleh decrees 'general amnesty'.	23425002	Country	Yemen (Country)	15.7967	47.8507	1939753	Town	Riyadh; Riyadh; SA (Town)	24.6473	46.7146	99999999	NA	NA	-999	-999
1230	20120120	40926	ALQ	YEM	08	Political	100	Demand	IMPOSES CONDITION	20120120  www_85079	"Al-Qaeda leader imposes \adverse condition\\ on Yemen government to leave seized town.\"""""	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1099	20111230	40905	YEM	MILMED	08	Political	1044	Demand change in institutions/ regime	DEMAND REFORMATION	20111230  www_55201	Yemen military newspaper staff demand reformation.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1100	20111230	40905	YEM	MILMED	08	Political	1044	Demand change in institutions/ regime	DEMAND REFORMATION	20111230  www_55201	Yemen military newspaper staff demand reformation.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
86	20110321	40621	YEMMIL	GOV	08	Political	1041	Demand change in leadership	No event found	20110321  feeds_14673	Senior Yemeni Officers Call for Ouster of President.	23425002	Country	Yemen (Country)	15.7967	47.8507	56190060	County	Midi; Hajjah; YE (Muderiah)	16.1789	42.8834	99999999	NA	NA	-999	-999
236	20110424	40655	YEM	YEMGOV	08	Political	1041	Demand change in leadership	ACTIVISTS VOW TO KEEP PRESSURE	20110424  english_345	Yemen activists vow to keep pressure on Saleh.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
337	20110516	40677	YEMGOV	TARDEF	08	Political	1041	Demand change in leadership	RENEWED PRESSURE ON PRESIDENT	20110516  www_3079	Renewed pressure on Yemeni president.	23425002	Country	Yemen (Country)	15.7967	47.8507	55959679	Sea	Persian Gulf (Sea)	27.1638	52.1833	99999999	NA	NA	-999	-999
566	20110812	40765	YEM	GOV	08	Political	1041	Demand change in leadership	MASS RALLIES IN YEMEN DEMAND PRESIDENT STEP DOWN	20110812  arabnews_27269	Mass rallies in Yemen demand president step down.	23425002	Country	Yemen (Country)	15.7967	47.8507	1958237	Town	San'a; Amanat Al Asimah; YE (Town)	15.3547	44.2067	99999999	NA	NA	-999	-999
581	20110818	40771	YEMOPP	YEMGOV	08	Political	1041	Demand change in leadership	PRESS SALEH	20110818  arabnews_1090	Yemeni opposition forms council to press Saleh.	23425002	Country	Yemen (Country)	15.7967	47.8507	1958237	Town	San'a; Amanat Al Asimah; YE (Town)	15.3547	44.2067	2487384	Town	Salem; OR; US (Town)	44.9333	-123.044
1300	20120208	40945	YEM	YEMGOV	08	Political	1041	Demand change in leadership	URGE SALEH STEP DOWN	20120208  english_61385	Yemenis urge Saleh loyalists to step down.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1103	20111231	40906	YEMOPP	GOV	08	Political	1013	Demand judicial cooperation	DEMAND TRIAL	20111231  english_55272	Yemeni protesters demand trial of president.	23424977	Country	United States (Country)	37.1679	-95.845	24865721	Supername	Middle East (Supername)	28.9546	43.5693	99999999	NA	NA	-999	-999
21	20110225	40597	YEMGOV	COP	08	Political	1034	Demand military protection or peacekeeping	No event found	20110225  feeds_14577	Yemen's Leader Orders Police to Protect Protesters.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1095	20111229	40904	OPP	YEM	08	Political	104	Demand political reform	SEEK REMOVING HEADS	20111229  www_55202	Protesters seek removing heads of Yemen institutions; transition government urges calm.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1362	20120307	40973	YEM	ALQ	08	Political	1053	Demand release of persons or property	DEMANDS RELEASE	20120307  arabnews_136109	Yemen Qaeda-linked group demands prisoner release.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
124	20110404	40635	YEM	OPP	08	Political	1043	Demand rights	WANT PROHIBITED FROM	20110404  www_1507	Yemen rights groups want children prohibited from political protests.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
13	20110222	40594	YEMOPP	GRP	08	Political	105	Demand that target yields	WANTS END TO VIOLENCE	20110222  www_19406	Yemen opposition wants end to violence or no dialogue.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1044	20111209	40884	YEMMIL	YEMTAIZCTY	08	Political	0873	Demobilize armed forces	TAIZ	20111209  arabnews_45026	Rival Yemeni forces said to quit streets of Taiz city.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
19	20110222	40594	YEM	GOV	08	Political	1411	Demonstrate for leadership change	STEP UP RALLIES TO DISLODGE RULER	20110222  arabnews_13577	Yemenis step up rallies to dislodge ruler.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
716	20110913	40797	YEMGOV	OPP	08	Political	1411	Demonstrate for leadership change	SPARKS MASS PROTESTS	20110913  english_146510	Saleh's offer sparks mass protests in Yemen.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
725	20110915	40799	GRP	YEM	02	Political	1451	Demonstrate for leadership change	ERUPTS ACROSS YEMEN	20110915  english_148002	Violence erupts across Yemen.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1079	20111223	40898	YEM	TARDEF	08	Political	1411	Demonstrate for leadership change	MARCH TO DOWN REGIME'	20111223  english_53802	Yemenis march to 'bring down regime'.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
273	20110503	40664	YEM	ALQ	08	Political	110	Disapprove	REACTS TO DEATH OF	20110503  www_2867	Yemen reacts to death of world top terrorist.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
579	20110818	40771	YEM	TARDEF	08	Political	110	Disapprove	UNHAPPY WITH	20110818  www_1098	Yemenis unhappy with Ramadan programs.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
931	20111109	40854	YEM	TARDEF	08	Political	110	Disapprove	DISAGREE ON POWER TRANSITION	20111109  www_107607	Yemen rivals disagree on mechanism of power transition yet.	1939753	Town	Riyadh; Riyadh; SA (Town)	24.6473	46.7146	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1101	20111230	40905	YEM	GOV	08	Political	110	Disapprove	CRITICIZES GOVERNMENT PROGRAM	20111230  www_55828	Economic research center criticizes Yemen government program.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1304	20120210	40947	YEM	GOV	08	Political	110	Disapprove	DIFFERENT	20120210  www_63414	Yemen VP launches presidential election campaign amid different factions' rallies of anti election.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
70	20110319	40619	YEMHODEIDAHCTY	YEMGOV	08	Political	050	Engage in diplomatic cooperation	BACKS INITIATIVE	20110319  www_19489	March in Hodeidah backs Yemen President initiative.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1052	20111215	40890	YEM	TARDEF	08	Political	050	Engage in diplomatic cooperation	NORMALIZE	20111215  www_49396	Road map for removing troops and gunmen from streets to normalize life in Yemen.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1054	20111216	40891	YEM	TARDEF	08	Political	050	Engage in diplomatic cooperation	NORMALIZE	20111216  www_50075	Benomar report recommends Yemen reconstruction Road map for removing troops and gunmen from streets to normalize life in Yemen.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1060	20111218	40893	SRCDEF	YEM	08	Political	050	Engage in diplomatic cooperation	NORMALIZING	20111218  www_51123	Process of withdrawing troops and armed tribesmen started for enhancing peace and normalizing life in Yemen.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
198	20110417	40648	YEMOPP	TARDEF	08	Political	046	Engage in negotiation	HOLD TALKS	20110417  arabnews_164	GCC leaders and Yemeni opposition hold talks.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
199	20110417	40648	TARDEF	YEMOPP	08	Political	046	Engage in negotiation	HOLD TALKS	20110417  arabnews_164	GCC leaders and Yemeni opposition hold talks.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
300	20110509	40670	GOV	YEM	08	Political	046	Engage in negotiation	DISCUSS	20110509  www_3044	Yemen Parliament summons ministers to discuss gas and diesel shortages.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
302	20110509	40670	YEM	GOV	08	Political	046	Engage in negotiation	DISCUSS	20110509  www_3044	Yemen Parliament summons ministers to discuss gas and diesel shortages.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
420	20110613	40705	YEMOPP	TARDEF	08	Political	046	Engage in negotiation	No event found	20110613  english_2453	Yemen's opposition in power transfer talks.	23425002	Country	Yemen (Country)	15.7967	47.8507	23424938	Country	Saudi Arabia (Country)	24.2612	45.1203	1939753	Town	Riyadh; Riyadh; SA (Town)	24.6473	46.7146
710	20110913	40797	GOV	OPP	08	Political	046	Engage in negotiation	TALK WITH OPPOSITION	20110913  www_146428	Vice President authorized to talk with opposition on electing new president for Yemen.	23425002	Country	Yemen (Country)	15.7967	47.8507	23424938	Country	Saudi Arabia (Country)	24.2612	45.1203	99999999	NA	NA	-999	-999
711	20110913	40797	OPP	GOV	08	Political	046	Engage in negotiation	TALK WITH OPPOSITION	20110913  www_146428	Vice President authorized to talk with opposition on electing new president for Yemen.	23425002	Country	Yemen (Country)	15.7967	47.8507	23424938	Country	Saudi Arabia (Country)	24.2612	45.1203	99999999	NA	NA	-999	-999
1104	20111231	40906	YEM	YEMTAIZCTY	08	Political	046	Engage in negotiation	YEMEN RECEIVES TAIZ	20111231  www_74519	Yemen receives march from Taiz by roses; accusations and attacks.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
133	20110406	40637	YEMGOV	GRP	08	Political	017	Engage in symbolic act	FORMS LEADERSHIP	20110406  www_1490	Yemen President forms national leadership committee.	1968528	Town	Bushra; Irbid; JO (Town)	32.55	35.9	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1338	20120224	40961	YEMGOV	GOV	08	Political	017	Engage in symbolic act	ATTEND CEREMONY	20120224  www_132133	Saleh to attend ceremony to install Hadi as a new president of Yemen.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
444	20110622	40714	GRP	YEM	08	Political	174	Expel or deport individuals	FIGHTERS' ESCAPE FROM YEMEN	20110622  english_2617	'Al-Qaeda fighters' escape from Yemen jail .	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
470	20110704	40726	POP	GRP	08	Political	174	Expel or deport individuals	FLEE VIOLENCE	20110704  arabnews_1526	Tens of thousands of Yemenis flee violence in south.	23425002	Country	Yemen (Country)	15.7967	47.8507	1958930	Town	Aden; `Adan; YE (Town)	12.801	45.0335	99999999	NA	NA	-999	-999
472	20110706	40728	YEM	MED	08	Political	174	Expel or deport individuals	JOURNALIST DEPORTED FROM YEMEN	20110706  english_1558	NZ journalist deported from Yemen.	23424916	Country	New Zealand (Country)	-43.5868	170.371	1940345	Town	Dubai; Dubai; AE (Town)	25.2694	55.3087	23425002	Country	Yemen (Country)	15.7967	47.8507
525	20110719	40741	YEM	OPP	08	Political	174	Expel or deport individuals	DRIVES OUT MILITANTS	20110719  arabnews_1897	Yemen drives out militants from city.	1958237	Town	San'a; Amanat Al Asimah; YE (Town)	15.3547	44.2067	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999
84	20110321	40621	YEMGOV	TARDEF	08	Political	166	Expel or withdraw	EXODUS MOUNTS	20110321  www_19476	Yemen ruling party exodus mounts.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
500	20110712	40734	SRCDEF	YEMSANAACTY	08	Political	166	Expel or withdraw	LEAVE YEMEN'S CAPITAL DUE TO	20110712  www_1700	People leave Yemen's Capital due to lack of economic stability.	20070042	State	Ibb; YE (Muhafazah)	14.0857	44.1645	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1254	20120125	40931	ALQ	YEM	08	Political	166	Expel or withdraw	FIGHTERS LEAVE YEMENI	20120125  english_88177	Al-Qaeda-linked fighters leave Yemeni town.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1012	20111201	40876	YEMOPP	GOV	08	Political	019	Express accord	GOVERNMENT LINEUP AGREED	20111201  arabnews_1419	Yemen opposition says interim government lineup agreed.	1958237	Town	San'a; Amanat Al Asimah; YE (Town)	15.3547	44.2067	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1069	20111219	40894	YEM	GOV	08	Political	019	Express accord	APPROVES PROGRAM	20111219  www_51709	Yemen interim government approves general program.	23425002	Country	Yemen (Country)	15.7967	47.8507	2487384	Town	Salem; OR; US (Town)	44.9333	-123.044	99999999	NA	NA	-999	-999
1092	20111228	40903	YEM	GOV	08	Political	019	Express accord	APPROVES PROGRAM	20111228  www_55206	Yemen parliament approves transition government's program.	23425002	Country	Yemen (Country)	15.7967	47.8507	2487384	Town	Salem; OR; US (Town)	44.9333	-123.044	99999999	NA	NA	-999	-999
46	20110310	40610	GOV	YEM	08	Political	034	Express intent to bring political reform	NEW CONSTITUTION PROMISED FOR YEMEN	20110310  english_14306	New constitution promised for Yemen.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
68	20110319	40619	YEM	TARDEF	08	Political	034	Express intent to bring political reform	TRAINING ON INTEGRITY CONCLUDES	20110319  www_19490	Training course on values of integrity in Yemen concludes.	23424775	Country	Canada (Country)	56.9547	-98.309	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
582	20110819	40772	YEMOPP	TARDEF	08	Political	034	Express intent to bring political reform	ANNOUNCES COUNCIL	20110819  www_1122	Yemen opposition announces new council.	23425002	Country	Yemen (Country)	15.7967	47.8507	1939753	Town	Riyadh; Riyadh; SA (Town)	24.6473	46.7146	99999999	NA	NA	-999	-999
98	20110325	40625	YEMGOV	TARDEF	08	Political	0341	Express intent to change leadership	No event found	20110325  feeds_14792	Yemen's Leader Offers to Hand Power to `Safe Hands'.	23425002	Country	Yemen (Country)	15.7967	47.8507	1958152	Town	Sadah; Sa`dah; YE (Town)	16.9503	43.7634	99999999	NA	NA	-999	-999
235	20110424	40655	GOV	YEM	08	Political	0341	Express intent to change leadership	No event found	20110424  feeds_10154	President of Yemen Offers to Leave; With Conditions.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
328	20110514	40675	YEM	ALQ	08	Political	0341	Express intent to change leadership	CONSIDERING AWLAKI LEADERSHIP	20110514  www_100062	Yemen based Al-Qaeda considering al-Awlaki leadership.	23425002	Country	Yemen (Country)	15.7967	47.8507	23424977	Country	United States (Country)	37.1679	-95.845	24865700	Supername	Arabian Peninsula (Supername)	23.6386	50.4531
1081	20111224	40899	GOV	YEM	08	Political	0341	Express intent to change leadership	SAID WOULD LEAVE	20111224  www_55214	President Saleh said would leave Yemen to US.	23424977	Country	United States (Country)	37.1679	-95.845	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999
511	20110715	40737	YEMGOV	GOV	08	Political	030	Express intent to cooperate	PROMISED TO SERVE AS HONORARY PRESIDENT	20110715  www_1001	Saleh promised to serve as Honorary President of Yemen.	23425002	Country	Yemen (Country)	15.7967	47.8507	23424938	Country	Saudi Arabia (Country)	24.2612	45.1203	1939753	Town	Riyadh; Riyadh; SA (Town)	24.6473	46.7146
1263	20120129	40935	YEM	GOV	08	Political	030	Express intent to cooperate	SUPPORTS ELECTIONS	20120129  www_56523	Yemen government supports SCER measures for early presidential elections.	23425002	Country	Yemen (Country)	15.7967	47.8507	2487384	Town	Salem; OR; US (Town)	44.9333	-123.044	99999999	NA	NA	-999	-999
1264	20120129	40935	YEM	TARDEF	08	Political	030	Express intent to cooperate	INTERNATIONAL COMMITMENT	20120129  www_56525	Yemen elections commission gets international commitment.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1284	20120204	40941	YEMGOV	YEM	08	Political	030	Express intent to cooperate	HADI ASSURES YEMEN'S	20120204  www_59373	Hadi assures Yemen's cooperation with international community.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1324	20120218	40955	YEMPOP	YEMSANAACTY	08	Political	030	Express intent to cooperate	AGREE TO RESUME	20120218  www_70701	Cleaners agree to resume work in Yemen capital after a comprehensive strike.	23425002	Country	Yemen (Country)	15.7967	47.8507	2487384	Town	Salem; OR; US (Town)	44.9333	-123.044	99999999	NA	NA	-999	-999
234	20110424	40655	YEM	TARDEF	08	Political	0311	Express intent to cooperate economically	INVESTMENT SYMPOSIUM HELD	20110424  www_11378	Investment symposium held in Yemen.	2343678	Town	Adana; Adana; TR (Town)	36.9854	35.325	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
77	20110321	40621	YEMMIL	OPP	08	Political	032	Express intent to engage in diplomatic cooperation such as policy support	BACK DEMOCRACY PROTESTERS	20110321  business_14094	Top Yemeni generals back democracy protesters.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
591	20110822	40775	POP	YEM	08	Political	032	Express intent to engage in diplomatic cooperation such as policy support	BACK YEMEN	20110822  www_1173	Youth Talk: Do you think the president will come back to Yemen before the end of Ramadhan; and why?.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1061	20111218	40893	SRCDEF	YEM	08	Political	032	Express intent to engage in diplomatic cooperation such as policy support	BACKS YEMEN	20111218  arabnews_50683	Dissident general backs Yemen peace deal.	23425002	Country	Yemen (Country)	15.7967	47.8507	23424938	Country	Saudi Arabia (Country)	24.2612	45.1203	1958152	Town	Sadah; Sa`dah; YE (Town)	16.9503	43.7634
1305	20120210	40947	YEMGOV	YEM	08	Political	032	Express intent to engage in diplomatic cooperation such as policy support	BACK YEMEN	20120210  www_63413	Saleh back to Yemen soon to observe elections; media advisor concerns over opposition stance.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
415	20110611	40703	IGOGCC	YEM	08	Political	039	Express intent to mediate	AIMS TO END YEMEN DEADLOCK	20110611  arabnews_2431	GCC aims to end Yemen deadlock.	23425002	Country	Yemen (Country)	15.7967	47.8507	1939753	Town	Riyadh; Riyadh; SA (Town)	24.6473	46.7146	99999999	NA	NA	-999	-999
251	20110427	40658	YEMGOV	TARDEF	08	Political	036	Express intent to meet or negotiate	No event found	20110427  feeds_10777	Government in Yemen Agrees to Talk Transition.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
406	20110607	40699	YEMOPP	TARDEF	08	Political	036	Express intent to meet or negotiate	OFFER TALKS	20110607  english_2302	Yemen opposition offer for talks rebuffed.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
551	20110801	40754	YEMGOV	TARDEF	08	Political	036	Express intent to meet or negotiate	CALLS FOR TALKS	20110801  arabnews_19566	Yemen's Saleh calls for Ramadan talks to end crisis.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
592	20110822	40775	POP	YEM	08	Political	036	Express intent to meet or negotiate	WILL COME TO YEMEN	20110822  www_1173	Youth Talk: Do you think the president will come back to Yemen before the end of Ramadhan; and why?.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
425	20110613	40705	INTHLTH	YEM	08	Political	0333	Express intent to provide humanitarian aid	RESPONDS TO YEMEN CRISIS	20110613  www_2462	WHO responds to Yemen crisis.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1129	20120108	40914	YEM	IGOGCC	08	Political	0333	Express intent to provide humanitarian aid	TO BE TREATED AS NATIONALS	20120108  www_78336	Yemenis in GCC to be treated as nationals; health ministers.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
920	20111101	40846	YEM	GOV	08	Political	0334	Express intent to provide military protection or peacekeeping	VOWS TO PROTECT	20111101  www_102098	Yemen government vows commitment to protect peaceful demonstrations.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
242	20110426	40657	YEMOPP	TARDEF	08	Political	037	Express intent to settle dispute	No event found	20110426  feeds_10140	Yemen's Opposition Accepts Deal for Transfer of Power.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
289	20110506	40667	YEMGOV	YEM	08	Political	037	Express intent to settle dispute	SALEH CHANGES YEMEN TRANSITION DEAL	20110506  www_2961	Saleh changes Yemen transition deal.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
102	20110330	40630	YEMGOV	OPP	08	Political	035	Express intent to yield	NEW OFFER TO PROTESTERS'	20110330  english_14243	Yemen's Saleh 'makes new offer to protesters'.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
62	20110314	40614	SRCDEF	YEMECON	08	Political	139	Give ultimatum	YEMEN IMPORTERS WARNED ABOUT VIOLATIONS	20110314  www_19459	Yemen Importers warned about violations.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1152	20120113	40919	YEM	MIL	08	Political	139	Give ultimatum	SETS DEADLINE	20120113  www_81415	Yemen Military Committee sets Saturday for demilitarization deadline.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
965	20111121	40866	YEM	ARB	08	Political	0094	Government structure change	COMMITTEE FOR ESTABLISHING ANNOUNCED	20111121  www_112617	Yemen preparatory committee for establishing Arab Southern Islamic State announced.	23425002	Country	Yemen (Country)	15.7967	47.8507	2487384	Town	Salem; OR; US (Town)	44.9333	-123.044	99999999	NA	NA	-999	-999
1015	20111202	40877	YEMGOV	GOV	08	Political	0094	Government structure change	YEMEN RULING PARTY CHOOSES IN NEW GOVERNMENT	20111202  www_41434	Yemen ruling party chooses the alpha list of Ministries in the new government.	23425002	Country	Yemen (Country)	15.7967	47.8507	44418	Town	London; England; GB (Town)	51.5063	-0.12714	99999999	NA	NA	-999	-999
1115	20120105	40911	YEM	GOV	08	Political	0094	Government structure change	INTENDS TO RESHUFFLE STATE POSTS	20120105  www_76826	Yemen interim government intends to reshuffle state posts.	2487384	Town	Salem; OR; US (Town)	44.9333	-123.044	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
422	20110613	40705	YEMOPP	GOV	08	Political	164	Halt negotiations	TALKS BETWEEN YEMENI OPPOSITION AND VP STALL	20110613  arabnews_2477	Talks between Yemeni opposition and VP stall.	23425002	Country	Yemen (Country)	15.7967	47.8507	1958237	Town	San'a; Amanat Al Asimah; YE (Town)	15.3547	44.2067	99999999	NA	NA	-999	-999
423	20110613	40705	GOV	YEMOPP	08	Political	164	Halt negotiations	TALKS BETWEEN YEMENI OPPOSITION AND VP STALL	20110613  arabnews_2477	Talks between Yemeni opposition and VP stall.	23425002	Country	Yemen (Country)	15.7967	47.8507	1958237	Town	San'a; Amanat Al Asimah; YE (Town)	15.3547	44.2067	99999999	NA	NA	-999	-999
942	20111113	40858	YEM	TARDEF	08	Political	164	Halt negotiations	TALKS DEADLOCKED	20111113  english_107697	Yemen rivals' talks remain deadlocked.	23425002	Country	Yemen (Country)	15.7967	47.8507	732190	Town	Nuland; North Brabant; NL (Town)	51.728	5.43332	99999999	NA	NA	-999	-999
943	20111113	40858	TARDEF	YEM	08	Political	164	Halt negotiations	TALKS DEADLOCKED	20111113  english_107697	Yemen rivals' talks remain deadlocked.	23425002	Country	Yemen (Country)	15.7967	47.8507	732190	Town	Nuland; North Brabant; NL (Town)	51.728	5.43332	99999999	NA	NA	-999	-999
1043	20111208	40883	YEM	TARDEF	08	Political	172	Impose administrative sanctions	BAN	20111208  arabnews_44459	Rights group urges Yemen to ban child marriage.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
28	20110308	40608	YEM	TARDEF	08	Political	1721	Impose restrictions on freedoms of speech and expression	No event found	20110308  feeds_14617	Journalists in Yemen Say They Are Being Attacked.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
717	20110913	40797	YEM	FRA	08	Political	1721	Impose restrictions on freedoms of speech and expression	WEBSITE CLOSES DOWN	20110913  www_146427	Yemeni website closes down after screening video of abducted French workers.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
74	20110319	40619	YEMGOV	YEMSANAACTY	08	Political	1724	Impose state of emergency or martial law	DECLARES EMERGENCY STATE	20110319  www_19480	Yemen President declares emergency state following deadly clashes in Sana'a.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
94	20110323	40623	YEM	YEMGOV	08	Political	1724	Impose state of emergency or martial law	YEMENI GIVES SALEH EMERGENCY POWERS	20110323  arabnews_13801	Yemeni parliament gives Saleh emergency powers.	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1302	20120209	40946	YEM	TARDEF	08	Political	090	Investigate	MONITORING	20120209  www_62704	Innovative technology enables grass-roots election monitoring in Yemen.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
1368	20120311	40977	YEM	GOV	08	Political	090	Investigate	INTERVIEW WITH	20120311  www_138923	Yemen new President's interview with Al-Sharq al-Awsat.	23425002	Country	Yemen (Country)	15.7967	47.8507	99999999	NA	NA	-999	-999	99999999	NA	NA	-999	-999
